,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
99,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,"Permanent, Full Time",Professional,Engineering,"$6,000to$9,000",Monthly,"A technical expert who will work with multi-dimensional datasets from various time-series sensors to help develop generative and discriminative models. Responsibilities include creating Python applications that parse and format large data sets for analysis, developing or specifying DB pipelines for image storage and data retrievability, helping with creating and deploying apps while providing UX feedback, working with, and supply models to process engineers for increase speed to solutions and developing or specifying DB pipelines for image storage and data retrievability.","Requirements Bachelor or Masters in Data Science, Computer Science, Electrical Engineering, Physics, Materials Science or related field. At least one year of experience with creating code for formatting large data sets in Python, C, or R Solid mathematics background (linear algebra, probability, optimization). Knowledge in deep learning architectures for computer vision, and associated libraries and frameworks is preferred (Spark, Keras, Tensorflow, OpenCV, Skimage, etc.). Experience with solr, and SQL or HDFS/HBase is a plus At least three years of experience within the semiconductor or related field is preferred. Previous work analyzing multi-dimensional data, including segmentation, reconstruction, classification, or manipulation is a big plus Strong communication skills. ",https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-2131bff1d3918fd50df6b0c70b7151b4,,
100,Effects TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,Full Time,Professional,Others,"$5,000to$8,000",Monthly,"Job Responsibilities: • Designs and creates FX animation, procedural simulation, dynamic simulation, and particle and fluid systems. • Lights and renders FX elements and creates basic composite to demonstrate the usability of the elements. • Advanced simulation experience with Houdini, Maya, XSI, 3DS Max or other software, and ability to write expressions or authoring of shaders are required.  • Linux and scripting ability in Python preferred, and experience in MEL highly desired","RequirementsEducation / Experience: • Bachelor's degree or equivalent degree in Computer Science, computer visualization, or computer animation required. • Minimum 3-4 years of work experience required in visual effects, particularly fluid and water sims. • Feature film experience required • Demo reel demonstrating artistic and technical ability is required for this role.   Required Skills / Competencies: •    Strong initiative in following up on task assignments. •    Good communication skills are required.  Drive for result Plans well and Manages Priorities  Stay Agile and Flexible Good interpersonal skills and communication skills Thinks Analytically and innovatively  Always curious and seek for new learning opportunities    Required Technical Skills: • Proficiency with Linux is required. • Production experience with Houdini, Maya and/or other high-end animation software is required. • Experience with Python, mel, other scripting languages is desirable. • Good grasp of artistic and aesthetic sensibilities. • Good eye in terms of speed, scale, dynamics, color, composition.     Preferred Skills / Experiences: • Extra artistic interests are welcome (photography, video, painting or sculpting and any creative activity)",https://www.mycareersfuture.sg/job/effects-td-artist-lucasfilm-animation-company-singapore-bv-00d349bfe64cd5a29c737efaafbd9127,South,Government support available
101,Junior FX TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,Full Time,Executive,Others,"$3,500to$5,500",Monthly,"Primary Responsibilities and Accountabilities  Designs and creates FX animation, procedural simulation, dynamic simulation, and particle and fluid systems. Lights and renders FX elements and creates basic composite to demonstrate the usability of the elements. Advanced simulation experience with Houdini, Maya, XSI, 3DS Max or other software, and ability to write expressions or authoring of shaders are required.  Linux and scripting ability in Python preferred, and experience in MEL highly desired ","RequirementsEducation / Experience:  Bachelor's degree or equivalent degree in Computer Science, computer visualization, or computer animation required. 1-3+ years of work experience required in visual effects. Feature film experience required Demo reel demonstrating artistic and technical ability, and understanding of particle systems is required for this role.   Required Skills / Competencies:  Strong initiative in following up on task assignments. Drive for result Plans well and Manages Priorities  Stay Agile and Flexible Good interpersonal skills and communication skills Thinks Analytically and innovatively  Always curious and seek for new learning opportunities  Required Technical Skills:  Proficiency with Linux is required. Production experience with Houdini, Maya and/or other high-end animation software is required. Experience with Python, mel, other scripting languages is desirable. Good grasp of artistic and aesthetic sensibilities.  Preferred Skills / Experiences:  Extra artistic interests are welcome (photography, video, painting or sculpting and any creative activity)     ",https://www.mycareersfuture.sg/job/junior-fx-td-artist-lucasfilm-animation-company-singapore-bv-9d63cb013aec21b6a7090418bd99c7d4,South,Government support available
102,Senior FX TD Artist,LUCASFILM ANIMATION COMPANY SINGAPORE B.V.,Full Time,Professional,Others,"$8,000to$12,000",Monthly,"Primary Responsibilities • Designs look dev and establishes setup of FX animation, procedural simulation, dynamic simulation, particle and fluid systems. • Lights and renders FX elements and creates basic composite to demonstrate the usability of the elements.  • Advanced simulation experience with either Houdini, Maya, XSI, 3DS Max or other software, and ability to write expressions or authoring of shaders are required.   • Linux and scripting ability in Python preferred, and experience in MEL highly desired • Mentoring junior artists and helping to oversee their FX simulation output in a given sequence.","RequirementsEducation / Experience:  Bachelor's degree or equivalent degree in Computer Science, computer visualization, or computer animation required. 8+ years of work experience required in feature film visual effects. Demo reel demonstrating artistic and technical ability is required for this role. Feature film experience required    Required Skills / Competencies:  Strong initiative in following up on task assignments. Strong communication skills required Production experience in leading a small team Strong initiative in planning, assigning and following through on tasks Drive for result Plans well and Manages Priorities  Stay Agile and Flexible Good interpersonal skills and communication skills Thinks Analytically and innovatively  Always curious and seek for new learning opportunities    Required Technical Skills:  Proficiency with Linux is required. Production experience with Houdini, Maya and/or other high-end animation software is required. Experience with Python, mel, other scripting languages is desirable. Good grasp of artistic and aesthetic sensibilities. Educated eye in terms of speed, scale, dynamic, color, composition.    Preferred Skills / Experiences:  Extra artistic interests are welcome (photography, video, painting or sculpting and any creative activity)     ",https://www.mycareersfuture.sg/job/senior-fx-td-artist-lucasfilm-animation-company-singapore-bv-4dcb79b8a8596ab082c24e295cb7579c,South,Government support available
103,People soft ERP Finance Technical Consultant,SANDBOX CONSULTING PTE. LTD.,Permanent,Senior Executive,Information Technology,"$7,000to$8,000",Monthly,"  Job Description – ·         Building data pipelines using distributed processing frameworks (e.g. Spark, Hadoop) and MPP databases (e.g. Oracle Exadata, , BigQuery, etc) ·         Design and implementation of ETL solutions using one of the leading ETL tools (e.g. Informatica BDM, Talend, etc) ·         Solid software development skills in Programming language - Java/Scala and scripting languages - Python/ Shell/Javascripts. ·         Strong Spark 2.x+ development experience. ·         Strong knowledge of SQL and SparkSQL ·         Build out scalable and reliable ETL pipelines and processes to ingest data from multiple data sources [nature of data-set includes large data sets (multiple TBs), semi structures etc. & data source like – Oracle, Big Data –HDFS, Parquet, S3 flat files, etc. ·         Deploy and manage big data solutions on various platforms. Ex – Airflow, Jenkins, circleci etc. ·         Streamline data access and security to enable Biz users to easily access to big data solutions & data-sets. ·         Maintain and optimize the performance of our big data environment ·         Perform data cleaning, normalizing, profiling  and feature extraction of data of analysis using ETL tools or Programmatically. ·         Enable machines learning environment for data-scientists to work on. ·         Apply engineering practices on data pipelines like – error handling, logging, fault tolerance, scalability, design patterns etc. ·         Capable to tune Bigdata jobs in Spark, Hive, Imapla etc for Memory & CPU optimization. ·         Agile and DevOps, with an operational experience as an Ops in a Production environments","Requirements8 to 10 years of implementation experience across All Finance modules -          Expertise in SQR, nVision, PL/SQL, BI Publisher, XML Publisher, Integrations / reports / complex customization",https://www.mycareersfuture.sg/job/people-soft-erp-finance-technical-consultant-sandbox-consulting-581e474f197b6cb7a9b1ca72ec638c2f,Islandwide,Government support available
104,People Soft ERP Finance Functional Consultant,SANDBOX CONSULTING PTE. LTD.,Permanent,Senior Executive,Information Technology,"$7,000to$8,000",Monthly,"Building data pipelines using distributed processing frameworks (e.g. Spark, Hadoop) and MPP databases (e.g. Oracle Exadata, , BigQuery, etc) ·         Design and implementation of ETL solutions using one of the leading ETL tools (e.g. Informatica BDM, Talend, etc) ·         Solid software development skills in Programming language - Java/Scala and scripting languages - Python/ Shell/Javascripts. ·         Strong Spark 2.x+ development experience. ·         Strong knowledge of SQL and SparkSQL ·         Build out scalable and reliable ETL pipelines and processes to ingest data from multiple data sources [nature of data-set includes large data sets (multiple TBs), semi structures etc. & data source like – Oracle, Big Data –HDFS, Parquet, S3 flat files, etc. ·         Deploy and manage big data solutions on various platforms. Ex – Airflow, Jenkins, circleci etc. ·         Streamline data access and security to enable Biz users to easily access to big data solutions & data-sets. ·         Maintain and optimize the performance of our big data environment ·         Perform data cleaning, normalizing, profiling  and feature extraction of data of analysis using ETL tools or Programmatically. ·         Enable machines learning environment for data-scientists to work on. ·         Apply engineering practices on data pipelines like – error handling, logging, fault tolerance, scalability, design patterns etc. ·         Capable to tune Bigdata jobs in Spark, Hive, Imapla etc for Memory & CPU optimization. ·         Agile and DevOps, with an operational experience as an Ops in a Production environments",Requirements  8 to 10 years of implementation experience across all Finance modules -          Atleast 4 to 5 years of onsite experience,https://www.mycareersfuture.sg/job/people-soft-erp-finance-functional-consultant-sandbox-consulting-2194a5cf0cb2ecfae9a9b3337570028f,Islandwide,Government support available
105,Application Developer,PALO IT SINGAPORE PTE. LTD.,"Permanent, Full Time",Executive,Information Technology,"$5,000to$10,000",Monthly,"Your profile & role on the project  YOU:   Thrive on challenge. When was the last time you fail?   Are curious & always learning. What are you up to right now?   Can deal with constant change. When were you last surprised?   Have mastered at least one skill of your trade but you’re not defined by it. What can you  teach us? Can you wear many hats?  YOU AGAIN:  Graduated from an Engineering School, you have a proven experience of 2 to 10 years on a  similar position. You are passionate about new technologies and digital innovation. You have  already worked in an Agile environment driven by Time-To-Market, you communicate easily, are  independent and able to make significant proposals. Most importantly, you are somone who  loves CODING!  Within exciting projects, you will initiate development projects, carry out scoping studies,  implement architectures and write architecture documents. You will assist our customers in  adopting the new architecture patterns imagined by Web giants. On these occasions, you will  carry out code, performance and security audits as well as architecture studies.  ➔ Writing reusable, testable, and efficient code  ➔ Ensuring high performance and responsiveness to any technical requests  ➔ You are familiar with Agile / Scrum Methodologies and will be part of daily stand up,  backlog management, demos, retros, etc.  ➔ Ensuring not only development but also testing, maintainance, and support  STILL YOU:  ✔ You have at least 3-5 years of hands-on experience in Front-end development (AngularJS, ReactJS etc) and Back end (NodeJS, Java, Python, Clojure, Databases, PHP, etc.), or mobile (Swift for IOS, Android, native or hybrid) development.  ✔ You are interested in designing scalable, reliable and secure softwares using a  combination of different languages, frameworks, libraries and technical environment.  ✔ You like to work in all phases of a rapid product development lifecycle: You are familiar  with Agile Methodologies, Scrum, Kanban, and interested in learning more about Design  Thinking, Lean Start-up, TDD, BDD, or XP.  ✔ You are communicative with good sense of idealism and pragmatism.  ✔ You’re endlessly curious and thrive in an environment where you’re continually  learning and solving new problems.  Your role at PALO IT  You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment  # Digital projects: web, tablet and mobile applications # Understanding of systems engineering concepts, ability to conduct cost/benefit analysis, Business case studies, translating and simplifying requirements, management and communication # JavaScript : Angular, React, Node, Backbone, HTML5; CSS3 # Agile and Scrum methodologies  WHY US ?  PALO IT is a learning company guided by the values of Agility and craftsmanship offering you multiple possibilities to express yourself and enhance your skills through :  # Our monthly BarCamps; # Our R&D projects; # Our Practices (Development, Architecture, Lean & Agile, Big Data); # Our missions high added value missions in France and internationally that will make you discover new horizons; # Our participation to and sponsoring of major technical events; # And our parties parties = FUN !  Firmly focusing on international expansion, we have offices in France, Hong Kong, Singapore, Sydney and Mexico, meet us to continue this growth !  If you like what you just read, we’d love to have a chat with you!","Requirements✔ You have at least 1 to 2 years of hands-on experience in ReactJS and other Front-end development (Javascript, VueJS, MeteorJS, Clojurescript, AngularJS, etc) and Back end (NodeJS, Java, Python, Clojure, Databases, etc.), or mobile (Swift for IOS, Android, native or hybrid) development. ✔     You are passionate about new technologies and digital innovation. ✔     Experience in building and delivering web / mobile business solutions (e.g. in Banking, Travel, Finance, Healthcare, Information industries) and Restful API projects. ✔     Has a very good knowledge with deploying and maintaining a database (MongoDB, Postgres, Redis, Cassandra) and implementing software in at least one of these programming languages: python, javascript(node.js), java, C#, perl, ruby. Some experience with orchestration and configuration tools such as Rancher, Kubernetes, Swarm, Ansible, and Chef will be a plus. ✔     Practical knowledge and experience with Unified Modeling Language (UML) for business modeling (work flows) and object modelling. ✔     Proven/previous experience with Continuous Integration/Continuous Deployment and DevOps. ✔     Strong critical thinker with problem solving aptitude. ✔     Ability to communicate effectively in written documents and oral presentations, explaining concepts clearly to audiences at various levels of technical knowledge. ✔     General banking knowledge or Banking knowledge related to Wealth Management / Private banking is a plus. ✔     You have already worked in an Agile environment driven by Time-To-Market, you have good communication skills, are independent and able to make significant proposals. But most of all, you love CODING! Share your GitHub account!",https://www.mycareersfuture.sg/job/application-developer-palo-singapore-c898bedb1e8a5e44466db28615f2ddde,Central,Government support available
106,Application Developer,PALO IT SINGAPORE PTE. LTD.,"Permanent, Full Time",Executive,Information Technology,"$5,000to$10,000",Monthly,"Your profile & role on the project  YOU:   Thrive on challenge. When was the last time you fail?   Are curious & always learning. What are you up to right now?   Can deal with constant change. When were you last surprised?   Have mastered at least one skill of your trade but you’re not defined by it. What can you  teach us? Can you wear many hats?  YOU AGAIN:  Graduated from an Engineering School, you have a proven experience of 2 to 10 years on a  similar position. You are passionate about new technologies and digital innovation. You have  already worked in an Agile environment driven by Time-To-Market, you communicate easily, are  independent and able to make significant proposals. Most importantly, you are somone who  loves CODING!  Within exciting projects, you will initiate development projects, carry out scoping studies,  implement architectures and write architecture documents. You will assist our customers in  adopting the new architecture patterns imagined by Web giants. On these occasions, you will  carry out code, performance and security audits as well as architecture studies.  ➔ Writing reusable, testable, and efficient code  ➔ Ensuring high performance and responsiveness to any technical requests  ➔ You are familiar with Agile / Scrum Methodologies and will be part of daily stand up,  backlog management, demos, retros, etc.  ➔ Ensuring not only development but also testing, maintainance, and support  STILL YOU:  ✔ You have at least 3-5 years of hands-on experience in Front-end development (AngularJS, ReactJS etc) and Back end (NodeJS, Java, Python, Clojure, Databases, PHP, etc.), or mobile (Swift for IOS, Android, native or hybrid) development.  ✔ You are interested in designing scalable, reliable and secure softwares using a  combination of different languages, frameworks, libraries and technical environment.  ✔ You like to work in all phases of a rapid product development lifecycle: You are familiar  with Agile Methodologies, Scrum, Kanban, and interested in learning more about Design  Thinking, Lean Start-up, TDD, BDD, or XP.  ✔ You are communicative with good sense of idealism and pragmatism.  ✔ You’re endlessly curious and thrive in an environment where you’re continually  learning and solving new problems.  Your role at PALO IT  You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment  # Digital projects: web, tablet and mobile applications # Understanding of systems engineering concepts, ability to conduct cost/benefit analysis, Business case studies, translating and simplifying requirements, management and communication # JavaScript : Angular, React, Node, Backbone, HTML5; CSS3 # Agile and Scrum methodologies  WHY US ?  PALO IT is a learning company guided by the values of Agility and craftsmanship offering you multiple possibilities to express yourself and enhance your skills through :  # Our monthly BarCamps; # Our R&D projects; # Our Practices (Development, Architecture, Lean & Agile, Big Data); # Our missions high added value missions in France and internationally that will make you discover new horizons; # Our participation to and sponsoring of major technical events; # And our parties parties = FUN !  Firmly focusing on international expansion, we have offices in France, Hong Kong, Singapore, Sydney and Mexico, meet us to continue this growth !  If you like what you just read, we’d love to have a chat with you!","Requirements✔ You have at least 1 to 2 years of hands-on experience in ReactJS and other Front-end development (Javascript, VueJS, MeteorJS, Clojurescript, AngularJS, etc) and Back end (NodeJS, Java, Python, Clojure, Databases, etc.), or mobile (Swift for IOS, Android, native or hybrid) development. ✔     You are passionate about new technologies and digital innovation. ✔     Experience in building and delivering web / mobile business solutions (e.g. in Banking, Travel, Finance, Healthcare, Information industries) and Restful API projects. ✔     Has a very good knowledge with deploying and maintaining a database (MongoDB, Postgres, Redis, Cassandra) and implementing software in at least one of these programming languages: python, javascript(node.js), java, C#, perl, ruby. Some experience with orchestration and configuration tools such as Rancher, Kubernetes, Swarm, Ansible, and Chef will be a plus. ✔     Practical knowledge and experience with Unified Modeling Language (UML) for business modeling (work flows) and object modelling. ✔     Proven/previous experience with Continuous Integration/Continuous Deployment and DevOps. ✔     Strong critical thinker with problem solving aptitude. ✔     Ability to communicate effectively in written documents and oral presentations, explaining concepts clearly to audiences at various levels of technical knowledge. ✔     General banking knowledge or Banking knowledge related to Wealth Management / Private banking is a plus. ✔     You have already worked in an Agile environment driven by Time-To-Market, you have good communication skills, are independent and able to make significant proposals. But most of all, you love CODING! Share your GitHub account!",https://www.mycareersfuture.sg/job/application-developer-palo-singapore-804d7c46ab4da5e8d1e63419b5766555,Central,Government support available
107,Manufacturing Software Engineer,Company Undisclosed,Permanent,Junior Executive,"Engineering, Information Technology, Others","$4,500to$6,000",Monthly,"Agilent inspires and supports discoveries that advance the quality of life. We provide life science, diagnostic and applied market laboratories worldwide with instruments, services, consumables, applications and expertise. Agilent enables customers to gain the answers and insights they seek ---- so they can do what they do best: improve the world around us. Information about Agilent is available at www.agilent.com. This Software/Computer engineer is part of Factory Automation/Solution Engineering team, particularly focusing on supply chain tool, data analytics and dashboard development and deployment. Factory Automation Engineering team works on several hardware and software automation projects along with production/supply chain efficiency projects. Strong project management skill, interpersonal/communication skill, supply chain experience/knowledge and programming skills in C-Family (C, C++, Java, C#), Python, HTML, Visual Basic; are essential. Projects include:  Software automation development for supply chain and planning efficiency improvements. Supply chain and other Business Metrics data mining automation. Development of software or tool or GUI for supply chain and business request. Create supply chain automation or software tool to enable supply chain data analysis for improvement opportunities. Lead and manage data solutions projects with cross functional team. Analyse complex problems, interpret operational needs, and develop creative & innovative solutions involving data model design/ reporting assembly/ application structure. Collaborate with validation engineer on computerized system validation for ISO9001 and ISO13485 compliance. ","RequirementsQualifications:   The job candidate must have a Bachelors or Masters Degree in Software Engineering, Computer Engineering, Computer Science, or Electrical Engineering with minimum of 8+ years relevant experience in software development and supply chain. Candidates with other Engineering qualification with proven track records in software/computer engineering skills in supply chain field are encouraged to apply.  Experience in the following areas are mandatory:   Supply chain knowledge, understanding and experience. Programming skill/languages: C-Family (C#, C++, Java), HTML, Visual Basic, Python. Ability to communicate needs, plans and achievements at all levels of a corporate organization. Demonstrated ability to set priorities and meet commitments. Ability to simultaneously participate in multiple issues as they arise in a manufacturing environment. Ability to work in a hands-on environment. Ability to take on new challenges and learn from the experience of co-workers. Experience scheduling and completing tasks on schedule. Project coordination and management skills. Proven advanced verbal and written communication skills including data visualization skills. Strong interpersonal skills -- crisp and passionate communicator. Self-motivated, independent and able to multi task.  Agilent is an equal opportunity employer.",https://www.mycareersfuture.sg/job/manufacturing-software-engineer-548337444a75928ad194feeef72dfaea,,Government support available
108,Big Data Developer,VUI SYSTEMS PTE. LTD.,Contract,Professional,Information Technology,"$7,500to$10,000",Monthly,"We ar hiring for our project requirement in singapore  5+ years of experience in the field of Software Engineering with good communication skills. Atleast 4 years of hands on experience in Hadoop, Hive and Oozie. Atleast 2 years of hands on experience in Apache spark programming. Atleast 2 years of experience working with AWS technologies. Good knowledge and understanding on current big data technolgies. Atleast 5 years of experience working on RDBMS systems such as Oracle, SQL Server and expert level SQL/PL-SQL programming skills. 3 years of experience working on Java/Python and experience in writing shell scrpits.   ","RequirementsGood knowledge and hands-on experience with Big Data platforms covering  Hadoop data platform/tools experience on anyone of these distribution -  Cloudera / Hortonworks Must Have Hands on Developing experience in Apache Spark Framework/API's (1.6 / 2.x) - Streaming, Core, SQL Must have Strong programming language background preferably on Scala or python along with SQL on Big Data context Must have hands on experience in Big data Ingestion tools like Kafka, Sqoop, Flume with integration on DB, Message Queue, Flat files. Basic Knowledge of NoSQL storage (Hive / HBase / Impala / Kudu) & Hadoop File Format (Avro / Parquet) Basic Working knowledge Hadoop connectors across components like Kafka>Spark, Sqoop>HDFS, Flume>Kafka, Spark>HBase, Spark>Impala Good analytical and problem-solving skills with proven communication and experience in working Customer facing roles. Cloudera Certified developer certification, will be preferred ",https://www.mycareersfuture.sg/job/big-data-developer-vui-systems-012718aa8af5a1f88c4da289048934fb,Islandwide,Government support available
109,"AVP  /  VP, Application Production Support DevOps, Chief Technology Organization",ALEXANDER MANN BPO SOLUTIONS (SINGAPORE) PTE. LTD.,"Permanent, Full Time",Professional,"Banking and Finance, Information Technology","$8,000to$16,000",Monthly,"About Bank of America Merrill Lynch:  Our purpose as a firm is to make financial lives better, through the power of every connection. Across the world, we partner with leading corporate and institutional investors through our offices in more than 40 countries. In the U.S alone, we serve almost all Fortune 500 companies and approximately 59 million consumers and small-business customers. We provide a full suite of financial products and services, from banking and investments to asset and risk management. We cover a broad range of asset classes, making us a global leader in corporate and investment banking, sales and trading.                              Connecting Asia Pacific to the World Our Asia Pacific team is spread across 23 offices in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region’s leading financial services companies. Bank of America Merrill Lynch is committed to attracting, recruiting and retaining top diverse talent from across the globe. Our diversity and inclusion mission is to actively promote an inclusive work environment where all employees have the opportunity to achieve personal success and contribute to the growth of our business. Each of our global Employee Networks bring together employees, create dialogue and awareness in support of our Diversity and Inclusion mission. Bank of America Merrill Lynch is an equal opportunities employer. Position Description Background: The role is for a DevOps function in the Quartz Core Operations team supporting the Quartz Platform. The candidate will be responsible for the support of the strategic risk platform used by multiple lines of business. The team looks after all the shared infrastructure used by each Line of Business. This will involve working closely with Development teams and various lines of businesses globally and will interact with stakeholders to drive operational consistency across the globe. The candidate will interface with our primary customer base (development, other support teams and infrastructure teams) to ensure application stability and availability. There will be opportunities to learn about each business lines as well as the technologies that help to empower them. This is a multi-faceted role which will challenge the skills and innovations of the candidate. Key Responsibilities  Develop monitoring tools and automation solutions in Python and Django to drive process improvements and operational efficiencies. Provide 2nd and 3rd level support of the Core platform Manage and investigate platform and infrastructure related issues Support and automate on-going maintenance, release and deployments on all applications Managing Business Continuity Planning (ensure all hardware in both Production and Non- production sites are inline from both a hardware and software perspective) Identify areas for improvements (both procedural and technical) and prioritize the task internally Liaise with Development and support teams and drive application stability Work closely with the Integration team on application on boarding and provide specifications for tools needed within the operational space to minimize time taken on manual tasks   ","RequirementsKey Requirements  Strong experience of monitoring tools and solutions for transparency into the health of application components (monitoring, automated health checks, performance capture tools, extend/tailor existing Good troubleshooting skills required for level 3 escalation point for junior members of the team and clients of the platform. Good understanding of infrastructure (hardware) components and networking Strong knowledge of  Python and Django Experienced in managing complex distributed application stacks preferable Attention to details and exercising due care in daily tasks Good work ethic and team player  Desired Skills:    Familiarity with at least some of the following technologies like continuous integration/delivery (buildbot), Kerberos, SSL, MySQL, databases, grid, messaging, scheduling. ",https://www.mycareersfuture.sg/job/avp-vp-application-production-support-devops-chief-technology-organization-merrill-lynch-global-services-6ef5e7dc4364406d938e98fef70a49b2,South,
110,"Senior Associate, Data and Analytics, Advisory",ERNST & YOUNG ADVISORY PTE. LTD.,Full Time,Executive,Consulting ,"$4,100to$8,200",Monthly,"Powered by big data and advanced technologies, insights from analytics are disrupting everything from how companies create competitive advantage to day-to-day business processes. But companies don’t have analytics problems; they have business problems that analytics can address.  Our view is that the human element is just as critical as technology and data to realizing true value from analytics.  This involves individual and organizational considerations that become the bridge from data to insights to action.      The opportunity  As a Senior Consultant, you will deliver value-added services to our clients and you are required to be a specialist in managing both structured and unstructured enterprise data and deliver analytics-related solutions to Ernst & Young clients across Asean.  In addition, you are required to communicate effectively with the project manager & team members in the region regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, the true value lies in embedding analytics deeply into business processes at the point of where decisions are made – by human beings.   Your key responsibility:   This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.  Skills and attributes for success  Analytical and problem-solving skills combined with experience in leveraging data analytics to drive insights and business decisions.  Analyze client’s business and supply chain requirements Develop supply chain optimization models and statistical analysis using packaged as well as custom optimization software tools (e.g. LLamasoft Supply Chain Guru, LLamasoft Transportation Guru, SAS, R, Python, GAMS)  Analyze and interpret optimization results and derive insights  Communicate technical insight from analytics and modeling to senior executives in a business-oriented and pragmatic way  Provide critical thinking and subject-matter expertise to quantitative and qualitative aspects of client engagements Strong attention to details and ability to multi-task. A strong work ethic. A willingness to travel to meet client needs; travel is estimated at 20%. ","RequirementsTo qualify for the role you must have  BS in Engineering or Computer Sciences 3- 7 years of working experience in consulting, analytics software-as-a-service or technology industry. Strong experience in solving supply chain planning and design problems using quantitative approaches Working knowledge of commercial network design tools such LLamasoft SCG, IBM LNP or similar  Advanced data analysis and processing skills in MS Access, Excel, and SQL Familiarity with custom optimization engines such as GAMS, LINDO, CPLEX Working knowledge on a statistical package such as SAS, SPSS, R or Python  Working knowledge of visualization tools like Tableau, QlikView or any other BI solution. Strong understanding of supply chain design levers and metrics Understanding of supply chain planning at strategic, tactical and operational level  Fundamental understanding of science behind optimization Articulate, with excellent oral and written communication skills. Adaptable, able to interact and build strong relationships with people from a diverse range of backgrounds. Intellectually rigorous, with strong analytical skills and a passion for data. Sound logical reasoning and deep thinking ability. Ability to work accurately to a high level of detail.  Ideally, you’ll also have  MS in Operations Research, Industrial Engineering, Decision Sciences, Engineering or Computer Sciences (preferred) Supply Chain certifications such as CSCP / CPIM are a plus  We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, and a range of programs and benefits designed to support your physical, financial and social wellbeing. Plus, we offer:    What working at EY offers We’re interested in flexible professionals with excellent problem-solving skills and the ability to prioritise shifting workloads in a rapidly changing industry. You’ll also need the confidence to give professional advice and guidance to colleagues and clients from a diverse range of cultures, often with limited information – both verbally and in writing. If you’re a fast learner, with strong influencing skills and a genuine passion for information system security, this role is for you.   What we look for  Support and coaching from some of the most engaging colleagues around. Opportunities to develop new skills and progress your career. The freedom and flexibility to handle your role in a way that’s right for you.    About us   EY is a global professional services organisation providing advisory, assurance, tax and transaction services. We are committed to doing our part in building a better working world for our people, our clients and our communities. And we are united by our shared values and a dedication to delivering exceptional client service.   Want to get to know us better?  Visit www.ey.com/SG/careers  Become a fan on Facebook: http://www.facebook.com/EYSGcareers  Connect with us on Linked In: http://bit.ly/EYLinked_Careers  Watch us on YouTube: http://www.youtube.com/ernstandyoungglobal    We regret that only shortlisted candidates will be notified.  © 2017 Ernst & Young Advisory Pte. Ltd. All Rights Reserved.",https://www.mycareersfuture.sg/job/senior-associate-data-analytics-advisory-ernst-young-advisory-e69441151b61f82e1365e2cbeac67a39,Central,
