,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
119,Senior PIMS Engineer (PSS_18012007),EMERSON ASIA PACIFIC PRIVATE LIMITED,"Permanent, Full Time",Executive,"Engineering, Manufacturing, Others","$4,500to$7,500",Monthly,"The role of the Plant Information Management (PIMS) specialist is to use their data management & integration knowledge to define and implement MES & Level 3 solutions for our clients. The PIMS Specialist is the reference point for project team and shall provide technical support and advice to the team and customers to develop best fit solutions with the architecting and implementation of PIMS.   The PIMS Specialist is predominantly a project operations role; however, they may work across the full project lifecycle, including:  Sales Support Solution Development Project Execution Post-Implementation Analysis    Job Responsibilities:  Lead PIMS / MES and Level 3 Integration projects with Emerson's DeltaV DCS solutions. Formulates detailed analysis of user requirements & detailed design and implementation of the system. Develops applications for projects including graphics, reports, web pages & KPI calculations. Coordinates and interfaces with third party vendors / systems. Participates in and leads client support activities such as: site survey, feed study, troubleshooting / support call resolution and training. Organizes internal knowledge transfer - undertake regular knowledge updates, using workshops where appropriate, to the Asia Pacific Engineering team. Works closely with best cost centers in developing execution support and capability. Ensures that Company’s quality control processes and relevant standards are followed.     Additional Information:  Travel within Asia Pacific is expected (less than 50%); travel is generally for shorter periods. Longer assignments may be required depending on projects. ","Requirements Degree in Computer Science, Information Technology, Chemical Engineering or any related discipline. At least 5 years’ experience executing Plant Information Management projects such as OSIsoft PI, Aspen IP21, etc. Familiar with industry standards for data collection, integration and collaboration (OPC, relational database technology, ODBC, Web services, etc). Knowledge in ASP.Net / VB.Net / Java programming will be an advantage. Strong understanding of process industry customer needs and familiar with plant operations environment in automation industry.   ",https://www.mycareersfuture.sg/job/senior-pims-engineer-emerson-asia-pacific-c93db03f9eef83fd0c0df7ded58508a4,South,Government support available
120,Inspection Engineer,THE POLYOLEFIN COMPANY (SINGAPORE) PTE. LTD.,Full Time,Executive,Engineering,Salary undisclosed,," To lead a team of Mechanical Supervisors and contractors in performing all the plant inspection, and modification works to ensure work are carried timely, safely and with good maintenance practices with no disruption to plant operations To manage and lead the plant painting program to ensure the integrity of plant facility. To coordinate with plant operators and other maintenance groups in the execution of plant modifications works with no compromise to safety of workers and integrity of facilities. To conduct and arrange training for staff and contractor to enhance their skill and competency levels. To implement management systems based on standards stipulated under ISO 9001, ISO 14001 and SS506. To maintain proper documentation and filing of inspection records and reports in Data Management System ","Requirements Applicants should possess a Degree in Mechanical Engineering or Material Engineering.    Applicants should have 2 - 3 years of experience in fixed equipment and piping work related in petrochemical, oil and gas industry. Essential prerequisites include good analytical & problem solving skills, ability to communicate with staff in different functions & contractors, and strong spirit of collaboration & team work. ",https://www.mycareersfuture.sg/job/inspection-engineer-polyolefin-company-5f1e6bfddb8e9b0f1b1a3214ad1a4c90,,Government support available
121,Consultant  /  Senior Consultant,S & I SYSTEMS PTE LTD,"Permanent, Full Time",Professional,Information Technology,"$5,000to$9,000",Monthly,"This is a position with Professional Services and Managed services division, responsible for supporting IBM Power (i-Series, AIX and Linux) technologies, from design through implementation and support. A system consultant performs a wide variety of installation, configuration, and upgrading of servers and related hardware and software. Responsibility also includes administration, problem diagnostic, testing and resolution of system, hardware, software and infrastructure. the role holder will work closely with the team in solution to meet business objectives, implementing the solution and resolving complex technical issues arise. Involve during the full deployment and integration during a project life-cycle. Will be hands-on with the implementation of Systems technologies surrounding the area of IBM OS/400, Data Management & Protection, Security Key Life Cycle manage. ","Requirements Degree or equivalent in Computer Science/Information Technology/related field. At least 7 years of relevant professional experience in Enterprise Systems Infrastructure. Systems related certification, e.g. IBM AS400 or similar Solid foundation in IBM i-Series Systems infrastructure will be the key to succes in this role. Must have experience in IBM i-Series server implementation and support from a similar field in System Integration. Experience in AIX and Linux will be added-advantage. Fluent in written and spoken English Experience in AS400, BRMS, SKLM and native Data Protection   ",https://www.mycareersfuture.sg/job/consultant-senior-consultant-s-systems-592ee9ff4189801a6a298fbd8e5ff0dc,,Government support available
122,Concrete Team Lead,CEENTEK PTE. LTD.,Full Time,Manager,Sciences / Laboratory / R&D,"$4,500to$6,000",Monthly,"JOB SCOPE:  Lead & Supervise Research and Development of (Nano-engineered) in-house ultra-high performance Concrete products for building and infrastructure applications Optimization of construction materials e.g. cement, sand, supplementary contentious materials into various concrete formulations Supervise & Lead in various lab tests related to concrete properties measurements (mechanical and Durability Testing etc) Lead & Supervise laboratory and on-site work Responsible and care-taking lab equipment  REQUIREMENTS:  Possess at least a Masters of Engineering in Civil/Structure, Material Science or Chemical studies, PhD holder are preferred At least three years working experience in concrete mixture and concrete development Experience in site casting at advantages Good Leadership skills, team player, able to lead and coach small scale of team of 6-8 staff Sensitive to figures, Good Analytical and data management skills Preferably Senior manager specialised in Engineering -Civil/Construction/Material/Structual or equivalent. ","Requirements~ Conduct engineering studies to improve reliability and efficiency of engineering trains   ~ Define procurement specifications for the sourcing of vendors   ~ Endorse inspection and maintenance documents for work closure   ~ Ensure workplace adherence with the Rapid Transit System (RTS) Codes of Practice   ~ Ensure workplace adherence with Workplace Safety and Health (WSH) policies, procedures and regulations when carrying out work   ~ Evaluate recommendations on workflow improvements to enhance the reliability and efficiency of engineering trains   ~ Identify team's training needs   ~ Manage contractors and stakeholders external to the engineering train team to ensure safety requirements, operating standards and quality standards are met   ~ Manage engineering trains corrective maintenance work carried out across multiple teams   ~ Manage engineering trains preventive maintenance work carried out across multiple teams   ~ Manage section's performance in achieving Key Performance Indicators (KPIs)   ~ Manage the condition and quantity of supplies required for maintenance activities at work base   ~ Re-prioritise work activities and manpower allocation to address deviation from planned maintenance schedules   ~ Supervise complex fault analysis and testing of engineering trains   ~ Support the implementation of engineering initiatives to enhance the reliability and efficiency of engineering trains   ~ Track section's expenditure to assist in the forecasting of annual budget  ",https://www.mycareersfuture.sg/job/concrete-team-lead-ceentek-be0377143a584963264350f35fc8a0de,West,Government support available
123,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Professional,"Engineering, Sciences / Laboratory / R&D","$3,400to$4,000",Monthly,"A Research Associate position is available in the School of Electrical & Electronic Engineering at Nanyang Technological University. Established in 1981, the SCHOOL OF ELECTRICAL AND ELECTRONIC ENGINEERING (EEE) http://www.eee.ntu.edu.sg is one of the founding Schools of the Nanyang Technological University. Built on a culture of excellence, the School is renowned for its high academic standards and research. With more than 150 faculty members and an enrolment of more than 4,000, of which about 1,000 are graduate students, it is one of the largest EEE schools in the world and ranks 6th in the field of Electrical & Electronic Engineering in the 2017 QS World University Rankings by Subjects. Job Description Recent studies have found that deep models can be easily fooled by adversarial examples, which poses a big challenge for those safety-critical applications like autonomous vehicles. The position is open for those who are interested in deep learning and computer vision. The successful candidate should be familiar with object detection or semantic segmentation algorithm which will be used as our attack and defensive objective. Then the candidate will be responsible for further research in the adversarial machine learning field to realize the attack and perturbation resistant techniques. The successful candidate is expected to contribute in the research comprises the following topics: (1) Enhance the attacks on open-source object detection model; (2) Evaluate and enhance defenses against adversarial examples; (3) Develop robustness evaluation and fooling recovery solutions on deep learning systems. Apart from working on technical aspects of research projects, the Research Associate will also take charge of general matters for the project, including data management and project documentation, writing project updates, and doing product demonstrations and presentations.","Requirements Master in Engineering, preferably in control engineering, electrical engineering, computer science and technology, mechanical engineering, or information security; Good experience in machine learning and deep learning basics; Good knowledge in optimization (or Game theory), reinforcement learning is a plus.  We regret only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-6d3e8c34f8e0c86d9d00f97ab335a16b,West,
124,Sales Operations Assistant,TABLEAU ASIA PACIFIC PTE. LTD.,Contract,Junior Executive,Information Technology,"$3,000to$5,000",Monthly,"What you’ll be doing…   The Sales Operations is responsible for supporting the Sales Operations team (either regional or global specialty) with day‐to‐day operational activities, and special projects as assigned. This role will contribute to the success of the sales operations team by providing administrative support and execution, including data management, process reviews, and company research.   Some of the things you’ll be doing include …  Support sales operations efforts within assigned segment and/or region with assigned administrative projects that support annual and on‐going sales initiatives. Assist with the creation of policies and best practices. Use available databases, internal and external resources, to research company firmographic information for tracking. Support day‐to‐day inquiries from the sales team, providing prompt and efficient resolution to a wide range of issues and developing operational procedures and policies to manage volume. Support ad‐hoc analysis and administrative projects. Collaborate cross‐functionally to ensure consistent reporting standards and processes. Proactively interact with Sales and other areas of the business to continuously find ways to improve processes that will increase customer satisfaction and maximize potential growth. ","RequirementsWho you are…  Domain.  Bachelor’s Degree or equivalent work experience preferred Experienced.  1+ years’ experience in administrative support and/or customer service Excellent Communication. Excellent written and oral communication skills Detail oriented. Detail oriented and deadline driven. A True Team Player. Team player with a positive attitude You are a Recruiter! Tableau hires company builders and, in this role, you will be asked to be on the constant lookout for the best talent to bring onboard to help us continue to build one of the best companies in the world ",https://www.mycareersfuture.sg/job/sales-operations-assistant-tableau-asia-pacific-b3332ea59d56d6ddc829deee673ac005,East,Government support available
125,Administrative Assistant,ORIENT CORPORATION PTE. LTD.,Permanent,Junior Executive,Admin / Secretarial,"$2,000to$3,500",Monthly," Provide secretarial/administrative duties Handle administrative and Company's secretarial matters Preparation of reports, minutes taking, meeting agendas and presentations Assist in write up on operation and other updates. Involved in department ad-hoc projects and other general administrative work Any ad hoc duties as required such as liaising with business partners and external parties Devising and maintaining office systems, including data management and filing; Arranging travel, visas and accommodation and, occasionally, travelling with the manager to take notes or dictation at meetings or to provide general assistance during presentations; Screening phone calls, enquiries and requests, and handling them when appropriate; Meeting and greeting visitors at all levels of seniority; Organising and maintaining diaries and making appointments; Dealing with incoming email, faxes and post, often corresponding on behalf of the manager/director; Taking dictation and minutes; Carrying out background research and presenting findings; Producing documents, briefing papers, reports and presentations; Organising and attending meetings and ensuring the manager is well prepared for meetings; Liaising with clients, suppliers and other staff. ","Requirements GCE A levels, Diploma, Degree / Professional Certificate At least 2 year(s) of working experience in the related field Prior experience in customer services, secretarial works or sales will be an advantage. Pleasant personality with good working attitude and initiative Excellent communication and written skills in English and Mandarin is an advantage Proficient in MS Office applications Resourceful and able to work independently High degree of discretion and confidentiality in dealing with sensitive information Ability to drive is preferred  If you possess what it takes to be part of the winning team, please submit your resume, stating Job Experience, current and expected remuneration and enclose a recent photograph to: careers@orientcorporation.com",https://www.mycareersfuture.sg/job/administrative-assistant-orient-corporation-5059f65f1b65a57c2ca40414384784ee,East,
126,COST CONTROLLER EXECUTIVE,OUE RESTAURANTS PTE. LTD.,"Permanent, Full Time",Executive,"Accounting / Auditing / Taxation, Purchasing / Merchandising",Salary undisclosed,," Manage Cost Reporting on weekly basis Prepare Monthly Cost Control report Review the daily intake of products into the hotel and ensure accurate pricing and quantity of goods received Control inventory by ensuring accuracy of inventory and stock control and the pricing of good received Ensure all Delivery Orders and Invoices agrees with Purchase Orders before updating into system Work with F&B team to manage cost and wastage Prepare Event P&L forecasting, menu costing and yield test for vendor selections Work closely with Purchasing on all relevant purchasing matters which includes tender exercise, yield testing, blind tasting and vendor data management Prompt feedback on service and/or product quality to Purchasing team Maintain good communication and working relationships with all hotel areas Continuously improve the cost control and receiving operational processes ",Requirements Minimum 5 years working experience in similar capacity in F&B industry Strong understanding of F&B kitchen and service operations Relevant Finance/Accounting qualification or related business discipline Possess strong analytical skills Possess strong leadership and interpersonal skills Able to perform in high volume environment and manage tight deadlines Able to work in dynamic environment Good IT knowledge including Excel ,https://www.mycareersfuture.sg/job/cost-controller-executive-oue-restaurants-3d030ee7d959f6dd3acc29edfc102d26,Central,Government support available
127,Database Senior Engineer / Administrator,ENNOVATEZ PTE. LTD.,Contract,Executive,Information Technology,"$6,000to$7,000",Monthly," Plan and executes workload tests of fault tolerance capabilities, including database performance, log shipping and replication, partitioning, clustering, availability, scalability, backup/recovery, replication, failover and disaster recovery. Accountable for defining and setting up the team formation to deliver the group database SLA/KPI timelines and solution quality. 	 Set and review goals, performance and objectives. Staff resource, schedule and capacity plan. Interface with stakeholders to understand requirements and deliver solutions. Maintain focus on delivery goals and alignment of capabilities to meet the SLA. Supervision of implementation, operational performance and conformance quality. Assess and implement action plans to mitigate risks in relation to data management. Continuous improvement in process, quality, automation, innovation and technology.   ","Requirements At least 5 years hands on experience in database design, development, administration in high volume, large scale and data intensive environment with relational & distributed databases. For e.g. MS SQL & MySQL. Knowledge of AWS RDS an advantage. Experience in implementing database automation and scripting e.g. ansible. This position will require recommending and implementing ansible or related automation tools. Database implementation and support experience, including Linux performance, shaping, memory management, I/O tuning, configuration, security, networking, clusters, monitoring & troubleshooting e.g. MS SQL, CloudWatch, CloudTrail. Working experience or good knowledge in Azure and AWS e.g. EC2, RDS, EBS, S3 etc. Working knowledge of at least one scripting language (SQL, Shell, Python, Java). Diploma/Degree in Computer Science, CE or EEE with at least 5 years of relevant experience. Professional certification such as MCSE Cloud, AWS Associate level certification an advantage but not necessary. ",https://www.mycareersfuture.sg/job/database-senior-engineer-administrator-ennovatez-ac47c7f28a666ea6e6359102caadfbdb,Islandwide,Government support available
128,Senior Java Developer,PACTERA SINGAPORE PTE. LTD.,Permanent,Professional,Information Technology,"$8,000to$10,000",Monthly,"Our team is working towards building software to support services those drive contextual content on the customer as well as partner facing website across multiple travel booking engines. Ideal candidate will work on software solutions that use cutting edge technologies such as machine learning (ML), third party data management etc. to build our client’s customer experience solutions.   Role: As a Software Development Engineer (SDE) on the team, you will work closely with engineering, product teams and UX designers to understand requirements, research/document the technological criteria necessary to meet those requirements, and ensure rollouts are delivered with the committed features. ","Requirements You will design and implementation of high performance, scalable, robust and reliable sever applications that support key initiatives of our client. You will prototype creative solutions quickly by developing minimum viable products and work with others in crafting and implementing the technical vision. You will provide code reviews to assess overcall code quality and flexibility, and the application of good object oriented programming techniques. You will drive continuous improvement and continuous delivery in our software development process within an agile development team. You will write automated unit, system and acceptance tests as appropriate to support our continuous integration pipelines. You will work closely with other talented developers both local and in various other offices of our client around the world to ensure code quality, appropriate testing and design to ensure excellent product quality.    Requirements / Qualifications:  5-7 years of experience in software development with shipping large, cross-functional projects in a global internet service environment. Relevant industry experience developing in Java and its associated technology stacks such as Spring. Experience building web services in the cloud, particularly with AWS solutions. Proficient with algorithms and data structures, design patterns, SOA (service oriented architecture), domain driven design, multi-threading, concurrency, caching and distributed systems Experience in agile/scrum teams, and a track record of learning from your actions to make positive adjustments. Working knowledge of SQL databases and other NoSQL solutions. Experience with C++, Templates and Boost libraries a bonus. Verbal and written communication skills with the ability to present complex technical information in a clear and concise manner. BS Degree in Computer Science or related engineering discipline. Solid understanding of the software development life cycle, architecture and design, software craftsmanship and test strategies. ",https://www.mycareersfuture.sg/job/senior-java-developer-pactera-singapore-b973abdbeb7f858a994aa49cf2fc5336,Central,
129,Database Engineer,KRIS INFOTECH PTE. LTD.,Contract,Non-executive,Information Technology,"$4,500to$6,000",Monthly," Plan and executes workload tests of fault tolerance capabilities, including database performance, log shipping and replication, partitioning, clustering, availability, scalability, backup/recovery, replication, failover and disaster recovery.  o Accountable for defining and setting up the team formation to deliver the group database SLA/KPI timelines and solution quality.  o Set and review goals, performance and objectives. o Staff resource, schedule and capacity plan.  o Interface with stakeholders to understand requirements and deliver solutions.  o Maintain focus on delivery goals and alignment of capabilities to meet the SLA.  o Supervision of implementation, operational performance and conformance quality.  o Assess and implement action plans to mitigate risks in relation to data management.  o Continuous improvement in process, quality, automation, innovation and technology.   ","RequirementsAt least 5 years hands on experience in database design, development, administration in high volume, large scale and data intensive environment with relational & distributed databases. For e.g. MS SQL & MySQL. Knowledge of AWS RDS an advantage.  o Experience in implementing database automation and scripting e.g. ansible. This position will require recommending and implementing ansible or related automation tools.  o Database implementation and support experience, including Linux performance, shaping, memory management, I/O tuning, configuration, security, networking, clusters, monitoring & troubleshooting e.g. MS SQL, CloudWatch, CloudTrail.  o Working experience or good knowledge in Azure and AWS e.g. EC2, RDS, EBS, S3 etc. Working knowledge of at least one scripting language (SQL, Shell, Python, Java).  o Diploma/Degree in Computer Science, CE or EEE with at least 5 years of relevant experience. Professional certification such as MCSE Cloud, AWS Associate level certification an advantage but not necessary.  ",https://www.mycareersfuture.sg/job/database-engineer-kris-infotech-922f466c4cc5e205bcdbbd45d45880ce,Islandwide,Government support available
130,Freelance Trainer (MOE School environment),AC P. COMPUTER TRAINING & CONSULTANCY PTE LTD,Freelance,Junior Executive,Education and Training,$400to$600,Monthly,"Keen on making a difference where it counts?    As a part-time Trainer, that’s exactly what you’ll be doing! With flexible working hours, a highly competitive salary, and minimal working experience required, you’ll be tasked with providing and delivering IT training to students in our local schools!   Expert training is provided to ensure that you start off with the right skills necessary, but if you’ve got good communication and IT skills, an open mindset and enjoy teaching and working with children, you’re definitely someone we’re looking for!   Freelance ICT Trainer   Duties and Responsibilities  Conduct software training for students in school in applications such as Microsoft Office, as well as IT CCA in school Scope of Teaching and Learning   Coding   Develop students in their computational thinking, design thinking and problem solving through coding Possible Programs - MIT App inventor/SCRATCH (Makay Makey)/ Makecode/ Blockly/ AppMakr/ Arduino/ Python/ Livecode/ MineCraft/ Java  and/or  Robotics   Teach students to understand basic robotic and electronics components and their functions Allow students to apply robotics and engineering in simple problems Possible Robots – EZ Robot/ MakeBlock/ Lego   Manage IT project and data management of the school  Details:  Project based part-time assignment Working hours: Flexible hours in the afternoons, after official school hours Will be assigned to a school near you ","RequirementsRequirements:  IT background and someone registered with MOE preferred IT savvy and able to pick up new software very quickly Good verbal and written communication skills, proactive with good working attitudes Candidates without working experience are welcomed ",https://www.mycareersfuture.sg/job/freelance-trainer-ac-p-computer-training-consultancy-d8693a6bcf955035244257d077ae0003,North,
131,Freelance Trainer (MOE Classroom environment),ACP COMPUTER TRAINING SCHOOL PTE. LTD.,Full Time,Executive,Education and Training,$400to$600,Monthly,"Keen on making a difference where it counts?    As a part-time Trainer, that’s exactly what you’ll be doing! With flexible working hours, a highly competitive salary, and minimal working experience required, you’ll be tasked with providing and delivering IT training to students in our local schools!   Expert training is provided to ensure that you start off with the right skills necessary, but if you’ve got good communication and IT skills, an open mindset and enjoy teaching and working with children, you’re definitely someone we’re looking for!   Freelance ICT Trainer   Duties and Responsibilities  Conduct software training for students in school in applications such as Microsoft Office, as well as IT CCA in school Scope of Teaching and Learning   Coding   Develop students in their computational thinking, design thinking and problem solving through coding Possible Programs - MIT App inventor/SCRATCH (Makay Makey)/ Makecode/ Blockly/ AppMakr/ Arduino/ Python/ Livecode/ MineCraft/ Java  and/or  Robotics   Teach students to understand basic robotic and electronics components and their functions Allow students to apply robotics and engineering in simple problems Possible Robots – EZ Robot/ MakeBlock/ Lego   Manage IT project and data management of the school  Details:  Project based part-time assignment Working hours: Flexible hours in the afternoons, after official school hours Will be assigned to a school near you    Interested candidates are invited to send your recent resume in MS Word format via Apply Now. We regret that only shortlisted applicants will be notified.","RequirementsRequirements:  IT background and someone registered with MOE preferred IT savvy and able to pick up new software very quickly Good verbal and written communication skills, proactive with good working attitudes Candidates without working experience are welcomed ",https://www.mycareersfuture.sg/job/freelance-trainer-acp-computer-training-school-9cbd07506d88516878676f1e49b2a400,North,
132,Senior Associate Operations,HELICAP PTE. LTD.,Full Time,Executive,Accounting / Auditing / Taxation,Salary undisclosed,,"Helicap (http://heli-cap.com/) is a fast-growing FinTech start-up based in Singapore. We are agnostic super-lenders, and we provide Helicap investors access to a portfolio of USD loans with double digit returns. Our goal is to fill a consumer and corporate credit gap that banks are unable to serve, by providing lending capital to 200 million under-served people through our close partnerships with a curated list of 300 platform partners in Southeast Asia & Australia. Established at the start of 2018, the company has successfully raised more than US$1.5 million in its seed round and US$5 million for Pre-Series A - one of the largest for a FinTech startup in Asia. Helicap is looking for a Senior Associate - Operations that will be a key member of the operations team which will support data management. You will also be required to perform AML/KYC due diligence, as well as assist in client and regulatory reporting. Key Responsibilities:  Maintain portfolio accounting Ensure all fund accounting is performed in accordance with policies & procedures Review new client profiles prior to account opening and ensure compliance with MAS regulations Coordinate with clients on the collection of the KYC documents/information Ensure validity and accuracy of client information and client documentation Review regulatory reporting requirements to ensure compliance with regulation in each jurisdiction ","Requirements Degree holder, with a major in accounting or finance 1-3 years of experience in fund operations, preferably in a bank or financial institution Highly organized with attention to detail Positive professional attitude Ability to work effectively in a team environment Experience working in a compliance role or credit fund is a bonus  The successful candidate will join a fast-growing company that is a pioneer in its field in Southeast Asia and Australia. Stock options available. If you have a successful track record of building a system and enjoy working in a start-up culture, we’d love to hear from you. Please send your CV to info@heli-cap.com with the subject title “Senior Associate Operations_FirstName_LastName”. ",https://www.mycareersfuture.sg/job/senior-associate-operations-helicap-556a4684a4df31b943fcd12d39461b66,Central,
133,"Assistant Director, Philanthropy Office (1900001M)",NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Middle Management,"Banking and Finance, Sciences / Laboratory / R&D","$5,000to$9,000",Monthly,"The Earth Observatory in Singapore (EOS) at NTU Singapore is a national science Research Center of Excellence. Its mission is to conduct fundamental research on earthquakes, volcanic eruptions, tsunami and climate change in and around Southeast Asia, toward safer and more sustainable societies. We invite applications for the position of Assistant Director, Philanthropy, who will support the efforts of the Office of Philanthropy to garner funding through donations and grants in support of the Earth Observatory of Singapore. Working closely with the CPO & Director of Philanthropy, the Assistant Director will focus efforts on corporate and special projects to secure a sustainable income stream as dictated by the strategic initiatives and goals of EOS. Responsibilities  Identify, cultivate, and solicit corporate partners for support of EOS, per the direction of the Director of Philanthropy. Prepare and submit gift proposals for the EOS Office of Philanthropy Conduct stewardship efforts to maintain positive relationships with existing corporate donors. Support special projects that advance the mission of EOS and provide financial support to EOS. Actively contribute to the prospect data management system through submission of contact reports. Contribute to fundraising campaign strategies, planning and target setting, communicating key messages, and building commitment to its goals both internal and external to EOS.  Perform other duties as assigned by the CPO & Director of Philanthropy. ","Requirements An advanced degree or equivalent, preferably in a field related to the mission of EOS, with 10+ years in development or related industry (finance, banking, etc...) Significant corporate experience, including success in negotiating and executing strategic corporate partnerships. Experience working in a complex academic/research organization, especially in Asia. Experience of devising sophisticated cultivation, solicitation, and negotiation strategies and managing a portfolio of higher-level corporate prospects. Experience working strategically to plan for the medium and long term, as well as managing day to day priorities. Proven expertise at delivering creative, collaborative and tailored proposals, pitches, reports, evaluations etc.. to meet corporate needs. Sound financial capability to understand all relevant requirements for a role at this level. An interest in the work and mission of the Earth Observatory of Singapore. Experience working in the natural hazard or disaster field with a focus on analytics and operations. Experience working with international organisations, securing funding from overseas. Significant experience with, or knowledge of, the Earth Observatory of Singapore. Preferably with an intimate knowledge of SE Asia, including regional languages and culture. Preferably with an understanding of regional geo-hazard risks. Excellent communication skills, both oral and written, and presentation skills. Strong and proven negotiation skills. The diplomacy to operate and empathise with external and internal stakeholders and project teams to influence and gain commitment. Proven ability to develop good working relationships and be a collaborative team-player. Excellent leadership and management skills gained in a similar corporate environment. A proven ability to work well under pressure, at pace, and in a complex and demanding environment. Capacity to apply innovative and practical problem-solving skills to the challenge at hand. ",https://www.mycareersfuture.sg/job/assistant-director-philanthropy-office-nanyang-technological-university-c5afb240a8d206476950c84f6bd9f429,West,
134,"Vice President , Data Management Office",Company Undisclosed,Full Time,Senior Management,Banking and Finance,"$6,000to$9,000",Monthly,"The Data Management Office (DMO) is a business function that covers Enterprise Data Governance, Data Management, Big Data Analytics and Enterprise Data Strategy. It ensures that UOB meets all data governance standards set by data regulators and optimize data management and usage to help UOB make smarter, faster and more accurate decisions and to improve operational efficiency. The Big Data Analytics Group (BDAG) is a Centre of Excellence that leads the transformational build, use, and deployment of the banks next generation analytics capabilities across the organization. This exciting role will play a unique part in the strategic analytics team in BDAG to drive data analytics strategy, innovation and collaboration.","Requirements Degree in analytical disciplines (e.g. mathematics, statistics, engineering or computer science) Minimum 4 years working experience in analytics preferably in banking industry Possess good understanding and experience with analytical frameworks and languages such as SQL, R, Python, Hadoop, SPARK and Hive Well-versed in data analytics concepts, technologies and applications Hands-on experience in implementing data analytics applications/solutions Project management experience in proposal development, project planning, progress tracking and stakeholder management Good written and verbal communication skills Innovative, agile and strategic thinking Consulting and product pre-sales experiences will be a plus ",https://www.mycareersfuture.sg/job/vice-president-data-management-office-5732636a29e65488fc45b6a9538b8dfb,,Government support available
135,"Manager for Process, Systems & Data Management, APAC",Company Undisclosed,Permanent,Manager,Accounting / Auditing / Taxation,"$8,000to$12,000",Monthly,"Purpose of the position Provides support in driving standard processes with focus on controls and the management of the finance systems and applications and its data to support the organization’s process & reporting and needs. Principal responsibilities • Leading and providing guidance on the design of standard processes, ensuring existence of controls & compliance • Control on the maintenance of the quality of the finance system & data • Systems & applications issue resolution management • Systems & applications new/changes implementation management • Supports general management of engagement with Global Services Manila /Customer Care Center • Supports review and sign off of business cases of Global Services Manila initiatives, establishing the quantitative and qualitative benefits of initiatives vs the possible cost to the organization for doing it • Country/Regional (change) management for initiatives • Country/Region issue resolution management • Supports countries/regions in driving service delivery and improvements • Implementing initiatives supporting quality control and improvements • Management of Ad hoc Regional/Corporate Finance projects or initiatives • Management of Ad hoc Regional/Corporate requirements","Requirements• At least 10 years broad experience in accounting operations in a multinational company with at least 3 to 4 years in a supervisory position • Accounting degree and recognized finance qualification • Extensive training and exposure in ERP accounting transactions • In depth knowledge of SAP and BW • Excellent Analytical Skills, Hands on knowledge of Accounting process and Reporting",https://www.mycareersfuture.sg/job/manager-process-systems-data-management-apac-b4804fe226759abb514b610daf5a64c6,,
136,Senior Adobe DMP Developer (Data Management Platform),Company Undisclosed,Contract,Senior Executive,Information Technology,"$6,000to$7,000",Monthly,"The Senior Adobe Data Management Platform Developer champions our customer segmentation, targeting and personalization strategies by ensuring unique, relevant experiences for users by analyzing or optimizing audience targets by leveraging 1st, 2nd and 3rd party data pools. He/she is expected to develop best practices, playbooks, learning agendas for scaling DMP/media operations and test techniques across the organization.","Requirements-Bachelor's degree in Marketing or related field, or an advanced degree in business or marketing is highly preferred. The ideal candidate is a Marketing -Technologist with strong development experience with working knowledge of -Adobe Audience Manager and its integrations at strategic level  -Experience in developing data-driven digital marketing strategies based on digital acquisition technologies, segmentation and customer insights with measurable market success  -You have around 5-7 years of work experience in audience-based marketing/personalization and the ability to articulate, define and implement best practices strategy for audience solutions within Adobe Marketing Cloud  -Deep understanding of data collection, activation and measurement concepts within the digital ecosystem via DMP  -Understanding of digital acquisition technologies such as DoubleClick Manager, Google AdWords, Google Analytics, Data Management Platforms (DMP), Demand-side Platforms (DSP), Adobe Tech Stack, etc.  -Experience with Adobe DMP and WCM packages (AEM, Tridion, Interwoven, Fatwire, Drupal, Vignette, SharePoint or SiteCore)  -Hands-on experience with Java or .NET development, Flash/JSON/Web 2.0 development, SQL or Oracle DB, JMS, JUnit, AOP, Spring, Sling, -Performance Tuning  -Hands-on experience with web technologies including XML, HTML, XHTML, CSS, AJAX, JavaScript, Webservices/SOAP/REST  -Experience with multiple web/app server/containers such as Apache, Tomcat, Weblogic, Websphere  -Experience with both open source and proprietary package solutions  -Experience with both Waterfall and Agile methodologies  -Experience with multiple source control products including SVN, Git etc.  -Proven leadership and managerial skills to independently manage a track of work (with 5-15 people), during multiple phases of the project lifecycle",https://www.mycareersfuture.sg/job/senior-adobe-dmp-developer-cbb59ecb6d8102070b7f3261fb23a881,,Government support available
