,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
177,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Professional,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr@machspeed.com.sg for faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you. Shortlisted candidates will be contacted for interview session via phone. Thank you very much. Agency License No. 12C6200 / EA Personnel No.: R1548977",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-6e0155d876600e31d54ece9decec9cbb,Central,Government support available
178,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time","Professional, Executive","Engineering, Sciences / Laboratory / R&D","$3,700to$5,000",Monthly,"The School of Mechanical and Aerospace Engineering (MAE) boasts comprehensive state-of-the-art facilities and a faculty comprising more than 130 professors, making it one of the largest mechanical engineering schools in the world. Faculty members are drawn from renowned universities worldwide, providing a wealth of collective expertise in traditional mechanical and aerospace engineering, and in specialities including manufacturing, mechatronics, innovative design, nanotechnology, and biomedical and computational applications.    Job Responsibilities:  Design PCB for a wireless MCU to read multiple sensors (analog and digital) with battery power Develop embedded software to read sensor data ( analog and digital) Develop embedded software, communication protocol for wireless communication system Develop machine learning algorithm to process the sensor data on the MCU Develop computer software to control and display sensors data ","Requirements PhD in Mechatronics/ Electronics/Computer Engineering/ Robotics. Experience with C/C++ and C# programming. Experience in real time embedded system hardware and software development. Experience in programming with Real Time Operation System. Experience in wireless communications (BLE and Sub-Ghz) is advantageous. A team player and technically motivated to solve problems. Good interpersonal and communication skills. 3 years of experience in embedded programming, PCB design.    We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-e46648d6a8ec7cebcee013f7eca9d741,West,Government support available
179,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time","Professional, Executive","Engineering, Sciences / Laboratory / R&D","$3,300to$3,700",Monthly,"The School of Mechanical and Aerospace Engineering (MAE) boasts comprehensive state-of-the-art facilities and a faculty comprising more than 130 professors, making it one of the largest mechanical engineering schools in the world. Faculty members are drawn from renowned universities worldwide, providing a wealth of collective expertise in traditional mechanical and aerospace engineering, and in specialities including manufacturing, mechatronics, innovative design, nanotechnology, and biomedical and computational applications.    Job Responsibilities:  Design PCB for a wireless MCU to read multiple sensors (analog and digital) with battery power Develop embedded software to read sensor data ( analog and digital) Develop embedded software, communication protocol for wireless communication system Develop machine learning algorithm to process the sensor data on the MCU Develop computer software to control and display sensors data ","Requirements Degree in Mechatronics/ Electronics/Computer Engineering/ Robotics. Experience with C/C++ and C# programming. Experience in real time embedded system hardware and software development. Experience in programming with Real Time Operation System. Experience in wireless communications (BLE and Sub-Ghz) is advantageous. A team player and technically motivated to solve problems. Good interpersonal and communication skills. 2 years of experience in embedded programming, PCB design.    We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/project-officer-nanyang-technological-university-c352589af2ba3c6ee70f1ca70cfc4cce,West,
180,"Associate, Data Engineer",GIC PRIVATE LIMITED,Full Time,Middle Management,Banking and Finance,"$4,500to$9,000",Monthly,"Internal Audit Department (IAD)   Internal Audit Department (IAD) has been tasked with the mandate to foster a strong governance and control environment in GIC.  IAD provides an independent assessment of GIC’s governance, risk management and internal control environment to key stakeholders including the Board of Directors and senior management. IAD acts as a trusted business partner working closely with the GIC group of companies and investment holding entities to bring about positive changes to the control environment and culture and thereby support senior management decision making.   We are looking for a suitable candidate to join the Internal Audit Data Analytics team.   IAD has leveraged data science to achieve greater risk coverage, stronger assurance and deeper business insight. Our data science capabilities include machine learning for anomaly detection and risk identification, the use of Natural Language Processing (NLP) to analyze unstructured data, and proficiency in “Big Data” platforms for efficient analysis of vast datasets. These capabilities have allowed IAD to progress towards a systematic, continuous audit approach with multi-dimensional analysis of complete data sets. With the strategy of integrating data science as a key IAD competency, existing talent are also equipped with new skillsets around the use of data analytics, programming languages and visualization tools.   Responsibilities  Analyse heterogeneous and unstructured data, and generate actionable insights to enhance risk and control activities. Work on Big Data infrastructure such as Hadoop to efficiently search data on very large datasets. Work closely with business stakeholders to analyse large data sets, trends and results to drive data-driven operational risk decisions. Collaborate with an existing internal community of data scientists to solve complex problems and influence change. Keep abreast of market developments in data analytics and recommend adoption of best practices into GIC. ","RequirementsRequirements   Good degree in Computer Engineering, Computer Science or Information Systems. Highly proficient in Python. Around 1-3 years’ of relevant experience in data warehousing, SQL stored procedures, ETL, data pipeline building and data analysis. Strong analytical and organization skills, with the ability to collect, organise, analyse, and disseminate significant amounts of information with attention to detail and accuracy. Good team player. Motivated and driven, able to work independently on technical projects. Experience in processing data in SQL databases and big data platforms such as Hadoop. Familiarity with open sourced platforms and libraries such as Spark, Alteryx, D3.js, Hadoop, Solr, Elasticsearch Knowledge of dashboard creation and visualisation using Tableau and D3.js will be an added advantage.  Please submit your job application to the following link : https://career10.successfactors.com/sfcareer/jobreqcareer?jobId=5893&company=gicprivate&username=  ",https://www.mycareersfuture.sg/job/associate-data-engineer-gic-55a22c4264e591bcaee716bce709fb60,Central,Government support available
181,Data Statistician,QUILT AI PTE. LTD.,Full Time,Manager,"Engineering, Information Technology","$7,000to$9,000",Monthly,"Key Responsibilities:   Extract, Transform and Translate data into insights with statistical proficiency.    Build and improve models using natural language processing (NLP) and machine learning  to extract insights from unstructured data   Explore and analyze diverse datasets to find patterns and develop models underlying our products   Use best practices for training, testing and validation to build accurate and reliable models   Understand business requirements and identify best strategies and relevant data to solve the issue at hand   Utilize ETL, database and analytical tools to extract and transform data for analytical needs   Collaborate and work closely with Engineering, Product and Design to create high quality reliable products   Participate in code reviews and sprint planning, help to identify new opportunities and share knowledge with your colleagues  ","Requirements  Requirements and Qualifications:   Masters or PhD in statistics, computer science, computational linguistics or a related field   2+ years of professional experience working on Deep Statistics and/ or NLP/ML projects   Experience building and fine tuning NLP systems using conventional ML and NLP practices   Strong Knowledge about statistical modeling and optimization   Proficiency with SQL   Proficiency in Python   Excellent written and verbal communication skills   Excellent problem solving and analytical skills    ",https://www.mycareersfuture.sg/job/data-statistician-quilt-ai-0b05acd6938fa709aaec0d7e16b7989e,Central,Government support available
182,"Senior Analyst, Sales Operations",ZENDESK SINGAPORE PTE. LTD.,Full Time,Executive,Others,"$7,000to$9,000",Monthly,"As a Sales Operations Data Analyst on the Go To Market Operations team at Zendesk, you will be working cross-functionally with Sales, Marketing, and IT stakeholders in all regions to streamline our Lead-To-Cash process. This role is a mix of market intelligence, market analysis, strategy, and business operational support. It requires a strong analytical mindset with the ability to provide sound strategic advice and practical operational insight to stakeholders. You will gain experience in key functional areas such as strategy, sales, finance, and analytics. The role will report to the Manager, GTM Sales Operations APAC and will collaborate with finance, field marketing, sales, pre-sales and customer success. What you bring to the table:  The successful candidate will have relentless curiosity, and possess a passion for creating innovative analysis to identify growth opportunities. Moreover, he or she will excel at developing recommendations that transcend the numbers Ideally, the candidate will be ambitious and results-oriented – an analytical whiz with outstanding communication skills, high initiative, and strong drive to lead change The successful candidate is someone who makes value out of data and proactively fetches information from various sources and analyzes it for better understanding about how the business performs, and will look to automate certain processes We are looking for a Sales Operations Data Analyst that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to drive incremental sales productivity Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our systems  What you will do everyday:  Selecting features, building and optimizing classifiers using machine learning techniques Data mining using state-of-the-art methods Extending Zendesk’s data with third party sources of information when needed Enhancing data collection procedures to include information that is relevant for building analytic systems Processing, cleansing, and verifying the integrity of data used for analysis Doing ad-hoc analysis and presenting results in a clear manner Creating automated anomaly detection systems and constant tracking of its performance Prepare analysis and recommendations for strategic decision making Lead ongoing analysis of business performance and present recommendations to GTM leadership for strategic decision making and investment Identify opportunities to improve business processes and generate a functional requirements document Create and drive adoption of new business and system processes for operational efficiency Monitor data and performance of sales and marketing activities to identify trends or issues with data quality Create and manage dashboards and reports for the sales teams     ","Requirements Exceptional problem-solving skills: demonstrated ability to structure complex problems, develop solutions, and craft high-quality presentations to senior management Highly collaborative, team player who can work cross-functionally Understanding of software industry / SaaS sales and marketing models is a plus Minimum 5 years experience in a business/system analysis role High Salesforce.com aptitude Experience with a business intelligence tool and data visualisation Proficient in Excel/PowerPoint/Google Sheets/Google Slides Excellent written and verbal communication skills Bachelor's degree in Business or related degree Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests etc Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc Experience with data visualisation tools, such as D3.js, GGplot, etc Proficiency in using query languages such as SQL, Hive, PigExperience with NoSQL databases, such as MongoDB, Cassandra, HBaseGood applied statistics skills, such as distributions, statistical testing, regression, etc Data-oriented personality with an eye for detail ",https://www.mycareersfuture.sg/job/senior-analyst-sales-operations-zendesk-singapore-cdd957e393f2e8e435ad7c3d59a97467,,Government support available
183,Open Banking & Platform Engineer,101 DIGITAL PTE. LTD.,Full Time,Professional,"Banking and Finance, Information Technology","$5,000to$6,500",Monthly,"101 Digital is a Digital Transformation consultancy headquartered in Singapore servicing global financial services & Fintech clients accelerate their Digital Transformation & Innovation programs.   101 Digital provides a full spectrum of services including research, business model & technology innovation, digital product design, digital platform & product development - utilizing human centered design, AI & machine learning, Blockchain and distributed ledger technologies, open banking, micro-services enabled API platforms & agile and lean methodologies.   The 101 Digital Team is a highly experienced team of business & technology professionals with deep financial services and technology expertise across multiple geographies including Europe, Asia & Africa. The team has a proven track record of designing and launching new & innovative digital products including neo bank platforms in multiple markets. 101 Digital's platforms help banking, insurance, wealth management, telco etc. businesses effectively engage and collaborate with the Fintech ecosystems to rapidly design and launch new products that build better customer engagement and accelerate digital customer acquisition.   Domain Focus Areas: Banking & Financial Services, Telecommunications, Insurance, Fintechs.","Requirements101 Digital is looking for a Software Engineers with extensive experience in developing customer facing platforms and applications for Banking & Financial Services.   Applicants must also show extensive experience in Integration projects with Banking Systems and 3rd party Utility and Payment Services.    Solid understanding of the following languages: Java (4+ years).     Proficient with multiple components / frameworks including: EntityFramework, WebAPI, J2EE, JEE, EJB, Spring, Struts, Hibernate, Ibatis, CXF, Axis, Ant, Junit, JAX-RS.     Experienced in database management: MS-SQL, MySQL, Postgres, MongoDB.     Experienced in Tomcat, Jboss, IIS, Oracle App Sever, GlassFish.     Worked with Design Tools such as UML, Visio, Enterprise Architect, Jude.     Worked with Test Tools such as JMetter.     Good understanding of Messaging Queues ActiveMQ, Amazon SQS and Apache Kafka     Skilled in IDE frameworks: Eclipse, Oracle JDeveloper, Visual Studio, NetBeansIntelliJ.     Configuration Management: Git, VSS, CVS, SVN.     Obfuscation Tools: Reactor Obfuscator.     Expertise in TipsGo API framework integration and extension of the framework & portal.     Should have developed modules to support different financial message formats such as ISO 8583, and OpenFX.     Should have significant experience in API frameworks development and the exposure of API Services to 3rd parties via API Managers, API Integration and Developing server side functions / APIs and integrating mobile applications with server side functions via JSON/REST and Web Services API (JSON / REST / OAuth2), Messaging, XSLT, with Encryption capabilities (https, (JWE/JWT)). ",https://www.mycareersfuture.sg/job/open-banking-platform-engineer-101-digital-c218a32f89e6f63daa640b00cbdf4f45,Central,Government support available
184,Senior Open Banking & Platform Engineer,101 DIGITAL PTE. LTD.,Full Time,Professional,"Banking and Finance, Information Technology","$5,000to$8,000",Monthly,"101 Digital is a Digital Transformation consultancy headquartered in Singapore servicing global financial services & Fintech clients accelerate their Digital Transformation & Innovation programs.   101 Digital provides a full spectrum of services including research, business model & technology innovation, digital product design, digital platform & product development - utilizing human centered design, AI & machine learning, Blockchain and distributed ledger technologies, open banking, micro-services enabled API platforms & agile and lean methodologies.   The 101 Digital Team is a highly experienced team of business & technology professionals with deep financial services and technology expertise across multiple geographies including Europe, Asia & Africa. The team has a proven track record of designing and launching new & innovative digital products including neo bank platforms in multiple markets. 101 Digital's platforms help banking, insurance, wealth management, telco etc. businesses effectively engage and collaborate with the Fintech ecosystems to rapidly design and launch new products that build better customer engagement and accelerate digital customer acquisition.   Domain Focus Areas: Banking & Financial Services, Telecommunications, Insurance, Fintechs.","Requirements101 Digital is looking for Senior Software Engineers with extensive experience in developing customer facing platforms and applications for Banking & Financial Services. Candidates with experience in Open Banking standards (PSD2, CMA) and associated implementations will be considered favourably.   Applicants must show extensive experience in Integration projects with Banking Systems and 3rd party Utility and Payment Services.    Solid understanding of the following languages: Java (7+ years), .NET/C# (5+ years).     Proficient with multiple components / frameworks including: EntityFramework, WebAPI, J2EE, JEE, EJB, Spring, Struts, Hibernate, Ibatis, CXF, Axis, Ant, Junit, JAX-RS.     Experienced in database management: MS-SQL, MySQL, Postgres, Oracle, DB2, MongoDB.     Experienced in Tomcat, Jboss, IIS, Oracle App Sever, GlassFish.     Worked with Design Tools such as UML, Visio, Enterprise Architect, Jude.     Worked with Test Tools such as JMetter.     Good understanding of Messaging Queues ActiveMQ, Amazon SQS and Apache Kafka     Skilled in IDE frameworks: Eclipse, Oracle JDeveloper, Visual Studio, NetBeansIntelliJ.     Configuration Management: Git, VSS, CVS, SVN.     Obfuscation Tools: Reactor Obfuscator.     Should have developed modules to support different financial message formats such as ISO 8583, and OpenFX.     Should have significant experience in API frameworks development and the exposure of API Services to 3rd parties via API Managers such as WS02 APIM, API access management, API Integration and Developing server side functions / APIs and integrating mobile applications with server side functions via JSON/REST and Web Services API (JSON / REST / OAuth2), Messaging, XSLT, with Encryption capabilities (https, (JWE/JWT)).   ",https://www.mycareersfuture.sg/job/senior-open-banking-platform-engineer-101-digital-57eba45df5d3953d1b473232f0515bf6,Central,Government support available
185,Mobile Software Engineer,101 DIGITAL PTE. LTD.,Full Time,Professional,"Banking and Finance, Information Technology","$5,000to$7,500",Monthly,"101 Digital is a Digital Transformation consultancy headquartered in Singapore servicing global financial services & Fintech clients accelerate their Digital Transformation & Innovation programs.   101 Digital provides a full spectrum of services including research, business model & technology innovation, digital product design, digital platform & product development - utilizing human centered design, AI & machine learning, Blockchain and distributed ledger technologies, open banking, micro-services enabled API platforms & agile and lean methodologies.   The 101 Digital Team is a highly experienced team of business & technology professionals with deep financial services and technology expertise across multiple geographies including Europe, Asia & Africa. The team has a proven track record of designing and launching new & innovative digital products including neo bank platforms in multiple markets. 101 Digital's platforms help banking, insurance, wealth management, telco etc. businesses effectively engage and collaborate with the Fintech ecosystems to rapidly design and launch new products that build better customer engagement and accelerate digital customer acquisition.   Domain Focus Areas: Banking & Financial Services, Telecommunications, Insurance, Fintechs.","Requirements101 Digital is looking for a Mobile Developer with extensive experience in developing customer facing platforms and applications for Banking & Financial Services. Candidates with experience in Open Banking standards (PSD2, CMA) and associated implementations will be viewed favourably.   Applicants must also show experience of having developed iOS, Android and Webapps, with a minimum of 10 Commercial apps in each of AppStore and PlayStore.    Solid understanding of the following languages: Java (3+ years), ObjectiveC / Swift (3+ years), NodeJS (3+ years) Experienced in cross platform development: HTML5, React Native, J2Objc Experienced in Amazon Device Cloud / Device Farm automated UI testing Worked with Design Tools such as UML, Visio Good understanding of Messaging Queues: Amazon SQS Skilled in IDE frameworks: Android Studio, Xcode, Visual Studio Configuration Management: Git, SVN, Fastlane Obfuscation Tools: Arxan GuardIt, Dexguard, Proguard (ideal skills to have) Expertise in API integration frameworks JSON / REST / Oauth, and Integrating mobile applications with Social media sites / APIs and Banking and Payment systems Expertise in app development, with encryption including https, Encryption (JWE/JWT), SSL Pinning. ",https://www.mycareersfuture.sg/job/mobile-software-engineer-101-digital-347e91d72aedbcce96d658c83023b8a7,Central,Government support available
186,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-9b0ecd4bea2dffefc12de8acaf63fa75,Central,
187,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,"Full Time, Internship",Executive,Engineering,"$2,000to$5,000",Monthly,"About Dathena Science Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms.  Purpose  Become a trusted expert in Dathena, our client platforms & partner vendor functionality to provide effective operational guidance around these technologies. Oversee client service requests acting as a service delivery and escalation manager. Develop best practice recommendations for Dathena's operations teams based on product and vertical experience gained in the field.  Responsibilities  Appliances installation and configuration Hadoop cluster building and configuring, performance monitoring Deployment process optimisation Create reliable data pipelines Key metrics monitoring for failures prevention Communication with AI Developers and Data Science teams Communicate and present to the clients ","RequirementsSkills  Experience in building and supporting Hadoop / BigData architecture including Yarn, HDFS, Hbase, Zookeeper, Phoenix, Spark, Hive, Kafka etc. Ability to isolate and troubleshoot Hadoop service issues using a combination of system and Hadoop logs and monitoring/alerting systems. Experience with Apache Ambari. Experienced in Linux (RHEL, CentOS, Ubuntu, Debian, ...) including network and scripting (Bash, Python) Deep understanding of complete end-to-end Data-warehouse / Data Analytics solutions. Containers (Docker, OpenShift) Experience with Spark development is an added advantage Interpersonal skills  Key metrics  Customer satisfaction (customer lifetime value improvement) Partner satisfaction Issue resolution speed Contributions to the overall platform Internal communication  Working conditions As a critical link between the client and the development, you must fully embrace the team spirit of a young and innovative Start-up. Business trips are possible.",https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,,Government support available
188,Research Assistant (Artificial Intelligence),NATIONAL UNIVERSITY OF SINGAPORE,Full Time,Executive,Sciences / Laboratory / R&D,"$3,400to$4,850",Monthly,"The National University of Singapore invites applications for the position of Research Assistant in the Department of Computer Science, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights, developing novel computational solutions to a wide range of applications, building large-scale experimental systems and improving the wellbeing of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems. The Research Assistant will be responsible for working closely with the Principal Investigator and lab members on one or more research projects. He/she should possess experience and interest in the following research areas:  Artificial Intelligence, machine learning Probabilistic models and inference algorithms Decision making under uncertainty, e.g., Markov decision process (MDP) and partially observable Markov decision process (POMDP)  Only shortlisted applicants will be notified. ",Requirements A Bachelor’s degree with Honours or a Master’s degree in the relevant area; and Experience in research.  Applicants with prior publications in the relevant area will be considered favourably.,https://www.mycareersfuture.sg/job/research-assistant-national-university-singapore-4a2ac019d2592a2510e08f22698ceca7,South,
189,Research Scientist (Senior Data Scientist - NLP / Chatbot),AGODA COMPANY PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,"$5,000to$10,000",Monthly,"We’re Hiring Senior Data Scientist - NLP/chatbot! Agoda is a Booking Holdings (BKNG) company, the world’s leading provider of brands that help people book great experiences through technology. We have the dynamism and short chain of command of a startup and the capital to make things happen. What’s stopping you from getting in touch? We move fast – why wait ages to see your ideas go live?  Work on tough challenges, safe in the knowledge that you are surrounded by people as smart as you are (if not smarter!) to help solve them.  And while we’re on the subject, Agoda people come from over 65 countries:  It’s an incredible technical creative melting pot.  Technology is not just what we do – it’s at the heart of who we are.  We put cutting-edge technology in your hands so you can help us change the way people run their lives. We want you to come here so they can get there – and get your career going places, too. Maintaining this growth requires an incredible amount of data, a superior IT infrastructure, and world class talent to bring it all together. Your role is to:  Crack our business problems and come up with deployable machine learning models Interface with business to make sure they are asking the right questions Sift through our data and find us some gems  Be a world-class hands-on deploy master ","RequirementsCharm us with:  An earned stripes in coding, in data handling, in statistics and in machine learning (5 years of experience is a must) Hands-on experiences and good understanding of various NLP techniques and topics (e.g. RNN, CNN, word embedding, seq2seq model, text generation, read comprehension, etc) A good balance between theory and practice and a strong desire to learn and keep up with the latest technologies (an academic quantitative degree, preferably a PhD, earns more points) A good knowledge of what’s “Under the hood” of statistical methods Coding, coding, coding (R, Python, C#, Java, C++, Scala, …) Some extra points on: SQL, NLP, business acumen, blog writing, good sense of humor ",https://www.mycareersfuture.sg/job/research-scientist-agoda-company-8e059e2963f6510a5f1d58ee57dd1236,Islandwide,
190,Data Scientist,ASIACLOUD SOLUTIONS PRIVATE LIMITED,"Permanent, Contract, Full Time","Professional, Executive, Junior Executive, Senior Executive",Information Technology,"$6,000to$7,500",Monthly, Identify valuable data sources and automate collection processes Undertake preprocessing of structured and unstructured data Analyze large amounts of information to discover trends and patterns Build predictive models and machine-learning algorithms Propose solutions and strategies to business challenges Present information using data visualization techniques Collaborate with engineering and product development teams ,"Requirements Proven experience as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Experience using business intelligence tools and data frameworks Analytical mind with strong business acumen and problem-solving skills BSc/BA in Computer Science, Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred ",https://www.mycareersfuture.sg/job/data-scientist-asiacloud-solutions-d3c1e071bc63174c875e534bf3a92553,,Government support available
191,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Professional,Sciences / Laboratory / R&D,"$4,200to$6,000",Monthly,"The project focuses on optimizing medical resource and appointment scheduling. The project aims to develop patient and resource models for medical appointment scheduling, and design intelligent methods and strategies for scheduling medical appointments and resources with various optimization criteria. We aim to model the treatment plans of patients as workflows and exploit workflow scheduling algorithms in distributed computing for scheduling medical resources and appointments in a coordinated and intelligent manner. We also aim to exploit data analytics, machine learning and advanced simulation techniques to predict uncertainty in medical appointments and develop robust scheduling algorithms for achieving high patient throughput while minimizing demand spikes.","RequirementsCandidates are expected to conduct high-quality research on algorithm design and analysis, performance evaluation, and software prototype development. Applicant should have a minimum qualification of Doctorate degree in Computer Science or any related field. We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-10befcd9b0c7b817f9dc86f39da174d0,West,
192,Research Associate,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Professional,Sciences / Laboratory / R&D,"$3,300to$4,800",Monthly,"The project focuses on optimizing medical resource and appointment scheduling. The project aims to develop patient and resource models for medical appointment scheduling, and design intelligent methods and strategies for scheduling medical appointments and resources with various optimization criteria. We aim to model the treatment plans of patients as workflows and exploit workflow scheduling algorithms in distributed computing for scheduling medical resources and appointments in a coordinated and intelligent manner. We also aim to exploit data analytics, machine learning and advanced simulation techniques to predict uncertainty in medical appointments and develop robust scheduling algorithms for achieving high patient throughput while minimizing demand spikes.","RequirementsCandidates are expected to conduct high-quality research on algorithm design and analysis, performance evaluation, and software prototype development. Applicant should have a minimum qualification of Master degree in Computer Science or any related field. We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-f17817607879d302a49c33402f1ff33b,West,
193,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Professional,Sciences / Laboratory / R&D,"$3,000to$4,300",Monthly,"The project focuses on optimizing medical resource and appointment scheduling. The project aims to develop patient and resource models for medical appointment scheduling, and design intelligent methods and strategies for scheduling medical appointments and resources with various optimization criteria. We aim to model the treatment plans of patients as workflows and exploit workflow scheduling algorithms in distributed computing for scheduling medical resources and appointments in a coordinated and intelligent manner. We also aim to exploit data analytics, machine learning and advanced simulation techniques to predict uncertainty in medical appointments and develop robust scheduling algorithms for achieving high patient throughput while minimizing demand spikes.","RequirementsCandidates are expected to conduct high-quality research on algorithm design and analysis, performance evaluation, and software prototype development. Applicant should have a minimum qualification of Bachelor degree in Computer Science or any related field. We regret that only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-1366ecd2f0ddf259de5d27fc50da84b2,West,
194,Full Stack Developer,DATHENA SCIENCE PTE. LTD.,Full Time,"Fresh/entry level, Non-executive",Engineering,"$4,000to$6,000",Monthly,"Job title: Full Stack Developer                Reports to: Solution Architect                  About Dathena Science   Dathena is a Swiss and Singaporean company developing data governance software based on artificial intelligence algorithms. Dathena is the most complete and accurate data governance and classification platform and is the only solution to easily classify and manage data with this level of accuracy while helping companies to comply with regulations. Using cutting edge machine learning technology, Dathena sift through all unstructured data allowing to regain full control on company’s information.   We are looking for a Full Stack Developer for a permanent position or an internship to work with us and our partners to improve our leading technology in managing the confidentiality of information of our Fortune 500 clients.   Job Purpose:  Full Stack Developer, keen to develop web/cloud-oriented and big data technologies, and integrate new libraries / framework into our codebase. Bring the knowledge and curiosity in Dathena to develop big data applications. Live your passion for software development in exciting Data Science and Cybersecurity projects and be inspired by your colleagues' enthusiasm. ","RequirementsResponsibilities:   You will implement sophisticated product development projects for the enterprise and cloud environments using modern, agile project methods within the Dathena Development & Engineering team. You will efficiently and competently solve tricky software challenges, because continuous further development and active knowledge exchange mean that you will be working with the latest methods and tools and always be on trend. As a Full Stack Developer, you will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions and work closely with our team of data scientists, researchers and developers to implement the state of the art.  Skills and Qualifications:  Python 3+ JavaScript: React & Node.JS Message queues (RabbitMQ / ZeroMQ) Database design & usage (MySQL / PostgreSQL) Used to develop and deploy on Ubuntu and/or OSX Celery is a plus Django / MVC is a plus Docker is a plus  Soft Skills:  Fluent in English Data-oriented personality Time management Interpersonal Skills Critical Thinking Proactive and interested in A.I., Big Data and cyber-security, the candidate should be able to implement good security practices. New tools are available every day, some of them could improve our overall environment. The Full Stack Developer has to be lazy in a smart way: everything should be automated with as little human interaction as possible  Working Conditions:  The Full Stack Developer must fully embrace the team spirit of a young and innovative Start-up. They must be able to adapt to a multi-cultural environment. Travel and remote location might be required.     Location: Singapore    ",https://www.mycareersfuture.sg/job/full-stack-developer-dathena-science-5fb5754485af66782640da6ad970b4a6,Central,Government support available
